Feature_1,Feature_2,Feature_3,Feature_4,Target
0.94814295,-0.305954432,-1.236478287,1.274440228,2
1.730321815,-2.245585898,0.195403221,1.918606334,2
-0.225493423,0.295511692,-0.558795819,-0.312071932,2
-0.627420734,1.22885655,0.461078032,0.250628232,2
-0.264355833,-0.774203818,-0.602624305,0.001783041,0
-0.500261017,-0.516116642,2.12455623,-2.77381494,0
1.725693793,0.121844464,0.753417473,0.099826315,0
-2.241915935,0.205455687,-0.775606605,-0.800335406,2
1.744861407,2.404837542,0.217207938,-0.464767224,1
0.468540162,1.7829056,-0.247340387,-2.378996041,1
0.985399711,-1.58584564,0.176484184,0.451226016,2
-0.790770919,1.015937224,-0.403379746,-1.485186163,0
1.26084952,0.616663976,0.087973547,-0.440274637,0
-1.075736648,-0.431455645,-2.120087215,-0.736063653,2
0.609880047,-0.039926463,0.794923114,1.349135105,2
0.470509847,0.011862679,-0.980788008,0.739944051,2
0.34210604,1.917259148,-1.525571708,-1.154163385,1
0.26429021,1.313782177,-0.015471641,-0.867975423,1
-1.532683971,-1.128590673,0.972443998,0.872787414,2
-1.721077521,-0.358403576,-1.224999889,1.176533254,2
-1.085747711,0.029796165,-0.640154457,1.48374391,0
-1.399228259,-2.152913516,-0.030786502,-0.561930114,0
1.189226461,0.667245147,-0.028217879,1.364326244,2
-0.822855902,-1.039220164,0.817981544,0.396366956,2
-0.846497803,0.607947567,-0.755498883,-0.101986655,2
-0.660834236,-1.572989257,-1.052547192,0.994298827,2
-0.128877379,-0.509093805,0.485359908,-0.849104851,2
-0.731254569,-0.897659385,-0.637487435,-0.375407446,2
0.235455795,-3.688365291,-0.807650558,-0.391569977,2
-1.080002608,0.162796618,1.49503031,-1.31296853,0
-0.802271834,-0.504633742,-0.803110834,-0.731857308,2
0.844455872,1.101737862,0.491993487,-1.606256788,0
1.072929615,-0.853399474,0.965326667,0.70433621,2
-0.417783013,-1.097610982,-0.361628109,1.435570993,0
-2.068375715,0.089395279,-0.442589293,0.007727893,2
-0.552569346,-1.873005831,2.044481557,-0.997228287,0
1.103720014,-0.384489121,-0.063389852,0.482790124,2
-0.333460693,1.519952006,-2.135799849,0.759787237,1
1.372271317,0.142044479,-0.672905332,0.662841093,2
0.641894123,-1.02969624,-0.484017124,-0.004072837,2
0.749745475,-2.014901233,0.334327055,-0.289981354,0
-0.742486778,-0.214537665,-3.601085104,-0.701289571,2
0.532783209,-0.805526683,-0.2151138,1.542276628,2
0.9022714,-0.49987243,0.543032279,-0.2338978,0
0.409685344,-0.596993588,1.493003104,-0.16013014,0
1.455600479,1.031653775,-1.408919103,0.444895895,2
0.891863022,-1.113294834,-0.657035237,0.994558236,2
-0.299696057,1.57587581,-0.04779925,-0.726774138,0
0.33271933,-1.333148008,-0.247335964,0.333230535,2
0.66754808,-0.714065118,1.178419318,-0.299515038,0
-0.172041359,1.438169201,0.16524005,0.012521864,2
-1.431354847,-1.285599114,-1.615846471,0.372648186,2
1.542736367,0.243475077,-0.404157159,0.001794873,2
-1.671761273,2.710331644,0.519871018,0.210008308,1
0.709410981,-0.140553486,-0.631241136,0.599450686,2
-0.809890099,1.419035611,0.293352036,0.729819362,2
0.021888821,0.316952007,0.810027239,-0.724861084,0
0.125548587,-0.956058552,2.317636789,-1.407293443,0
1.314226576,0.713266251,-1.025964817,0.607289015,2
-0.030263058,2.5988229,-1.724061811,0.693823454,1
0.891343902,-0.204355727,-0.290441482,0.444145171,2
0.602473436,1.040057891,-1.018869957,-0.227770979,1
-0.386112776,1.015220892,0.107983921,2.606859163,1
0.059691881,0.106182919,-0.637808693,-0.057836612,2
0.113970668,-0.79345973,-0.92508462,-0.450201892,2
1.193586535,-1.340488641,-0.319826278,0.144310019,0
-0.833598283,-0.67988854,-0.795970374,0.191889545,2
-0.555286103,0.427962627,1.723074718,1.639256517,0
0.577072184,-0.17802329,0.155155343,-0.398283034,2
0.151407396,-0.578951757,-0.896367548,-0.448695683,2
0.598996342,0.853348977,-0.494190023,0.283844567,2
1.165594895,-0.058832854,-0.220931725,0.191124234,0
-0.193609511,0.744586398,0.641947129,-0.270267604,0
-0.82465034,0.703492148,-0.077821436,-0.275951452,0
-0.062893867,-0.447877645,0.658143036,-0.395283548,2
1.465210503,-0.89154349,0.069704269,-0.650656621,2
2.002427468,-0.307571417,0.360226037,0.541321294,0
-0.855095474,-1.206022371,-0.885970734,-2.850030109,2
2.054193841,0.147820739,-1.416268859,-0.642776383,2
-1.017584777,0.860182638,0.810260044,-1.155451794,0
1.526812664,1.902558205,2.865212023,-0.901992649,0
-0.354206389,-0.592465455,0.327072375,-0.582061334,2
-1.320077188,-0.238752602,1.285582234,-0.057061291,0
0.475258605,1.170661629,-1.655224712,0.584524052,1
0.166637895,1.05995017,-1.194186651,-1.012644441,1
-0.549158942,1.330432344,-0.120587188,-1.340124896,0
-1.487861703,-1.125186102,0.38881891,-1.173873326,2
-0.071120291,0.085594704,-0.278372968,0.772847839,2
0.335054352,0.564789106,-0.21208967,0.542203007,0
0.002231622,-0.274643749,-0.457218539,-0.689111798,2
1.310605913,1.171101972,-1.256565336,1.289203051,1
0.600733015,-0.906215332,0.141979914,0.313723183,0
0.608267166,1.345935008,-0.174647946,1.360168131,1
0.849584531,-2.218569966,2.418777779,1.495458245,0
-1.972089027,0.288028368,-1.443925547,0.444853538,2
-0.941403169,1.120967024,0.805574703,0.975823337,0
-1.415524067,0.977872272,-0.270371399,-1.389780143,2
2.099407521,-0.041248129,2.159121155,0.091314729,0
-0.630458454,1.637082408,-0.780143881,0.73526931,1
-0.460306763,1.030249694,-0.380036846,-0.404795379,2
1.597397293,0.644689803,-0.654769776,-0.510608499,1
0.320930062,-0.98786591,0.72303794,0.08551333,0
-0.928926482,-0.504128674,-0.072857689,1.889278796,2
-0.84077189,0.220630804,-0.352087747,0.32475824,2
1.209230647,-0.024286496,1.638960528,0.908022663,0
2.209855666,0.326994513,-0.835124504,1.652913051,2
-0.033025264,-0.50365026,-0.172374957,0.714731728,2
0.570487331,0.101723208,1.49801177,-0.312836473,0
-0.288062798,0.431022958,-0.113562565,-0.055852183,0
1.344854031,-0.732926038,-0.740232253,2.120993566,2
-2.385113699,-0.565258739,-1.811989338,-0.950690693,0
-0.136989578,-1.141941819,0.059905257,-1.625121259,2
-0.414916278,1.501952965,1.411356862,0.785345603,0
1.985380395,-1.553035278,-1.40355863,-0.0837831,2
-0.202338907,-0.183245243,-1.441910356,0.945929585,2
0.789075201,-0.629220673,-0.706706768,-1.29312225,2
-1.080407329,-1.177416505,-0.423690717,-0.489156175,2
0.466444597,0.079047802,-0.288156031,0.183012928,0
0.105278624,0.150602493,-1.503046859,0.995693754,2
0.090309799,1.164411741,0.925676758,0.034333389,0
0.947511909,0.674694978,-0.61836502,-0.794893647,0
0.154031842,-0.082697745,1.136191375,0.359055093,2
-0.697364228,1.138150331,-0.528916379,0.777596062,0
0.235135299,-1.984687941,-0.267137486,0.440353994,2
-1.050437629,0.846118469,-0.10346279,-0.489570647,0
2.636669142,1.15350285,1.162573668,0.435546319,0
-2.396082288,-0.678980346,-0.480574413,-1.874892064,0
-1.980836471,-0.038323836,0.818765971,1.106774519,0
-0.963396341,-1.932065159,-1.756868699,-1.268982577,2
-0.159748498,-1.014164218,0.338975894,-0.232273503,2
1.140250553,-1.180231734,0.418704578,-0.013973228,2
0.885256321,0.879014155,-0.946490796,-0.182160584,1
-0.273006748,0.585021332,0.281192018,1.83256124,0
-0.12243599,-0.908502512,0.604107455,-1.61717189,2
-0.630048431,-0.734161866,-1.446498204,-0.465075946,2
-0.025188684,0.627680418,1.664641822,0.263755585,0
0.467252215,-0.544296146,-0.504422683,-1.5198928,2
-0.386002576,0.182098246,-1.035961929,0.43594763,2
-0.141708722,0.877826031,0.790759312,-0.022030073,0
2.99281057,1.74585897,0.722674825,-0.753203782,1
-0.54342043,1.263855939,0.262502891,-0.784163858,0
1.121188143,1.600097847,1.528331563,0.757032065,0
-3.241513825,0.297160024,-0.001828759,0.139982096,2
-1.326262162,0.557408557,0.632216314,0.682338782,2
0.604051645,-0.410029412,-0.070836848,0.091124867,2
0.998217656,0.643668753,2.07734344,2.20646898,0
-3.836655548,1.236832466,-0.540376339,-0.801483922,0
-0.446643047,0.61226981,-1.559435779,-1.077720746,2
0.62294403,0.641541645,-0.787036279,-0.978265649,1
0.239872752,1.485477369,-2.047437186,-0.220728757,1
-1.652242677,0.966956645,0.544624574,0.449433516,2
-0.479718897,-0.432637516,2.185730617,-0.246571054,0
0.006381541,-1.84825853,-2.044629004,-0.57898422,2
0.788291657,0.914077164,-0.987046179,1.61587249,1
0.212824399,-0.01035229,-0.17387382,1.338592138,0
-1.349605256,0.019995486,-0.399826734,3.377382919,2
-0.409340575,-1.056111569,-1.880288411,-1.025219086,2
1.427328652,1.121689142,0.229094832,-0.323167666,1
-0.518637997,1.718363996,-0.189190181,-0.086337858,0
-0.195434847,0.836484138,-1.067722577,-0.750720334,2
-1.476657224,1.057801008,-0.53214389,-0.38856822,0
0.37804626,2.459871985,0.781497239,-0.864285262,1
-0.316679546,1.374484981,0.806676402,-2.943141565,0
0.944385223,0.151657272,-1.023755948,-0.633589515,0
-0.088373288,2.210689726,0.804933391,2.190417001,1
1.027479343,1.974078688,0.377263259,-0.187227322,1
1.453840237,-0.479964643,-0.721569082,0.138856032,2
0.798091049,-1.4241676,1.911606067,-0.641164929,0
-0.90265436,2.698328836,0.24207067,-0.850975081,1
0.769135779,-0.187727024,0.840606713,-0.825291961,0
-2.010216655,-1.323951084,1.807630806,1.641428628,0
1.662931447,-0.160074487,-0.243410303,0.056510648,2
-0.215196324,1.143398107,0.150135654,0.712481764,2
0.388185796,-0.970271326,-1.352865889,0.148780635,2
0.087391429,-0.016054039,2.58357366,-1.330226256,0
0.332376834,-0.376422555,0.31606787,0.583883022,2
-1.50722582,-0.556717898,0.428761259,0.770463596,2
0.955703971,-0.056788596,-0.890435753,-0.564289853,2
0.655233629,0.256997446,-1.323649571,-0.435901469,2
0.351662355,0.568644616,0.38292171,1.626430735,0
-0.386022798,-0.915755041,0.249609458,-2.440704015,2
-0.20583986,-1.364470854,-0.928265839,0.80965753,2
0.101788334,0.306347534,0.092627588,1.242862563,2
-1.458213114,1.630129965,0.370340267,-0.589253731,0
0.395914221,-0.117172005,1.574146786,-0.345907281,0
0.895796218,0.925281893,0.168651368,0.676357048,0
0.233865101,1.164990883,0.625318334,-0.169274438,2
-2.364855373,2.052073311,-1.705959095,-0.627092825,1
-0.146480671,1.00641104,-1.057836619,0.260766817,1
0.295140979,-0.06477226,0.092935653,-0.549924832,0
0.287272514,0.943715506,-0.598279334,-0.868767545,2
-0.032503893,0.830498134,-0.905797213,-1.779438925,1
-0.766352609,-0.0787884,-0.636845214,0.741016951,2
0.150474499,0.157634558,0.194955092,-0.02412911,2
-0.795655134,1.399417927,-0.236537383,-1.311549138,1
-0.851180482,0.665334535,2.209605576,-0.786572092,0
-1.755505589,0.453905229,-0.8857138,-0.624834618,0
0.732151226,1.007304357,0.023385215,-0.864426705,2
-0.750410128,-2.1620323,0.45838901,-1.104774674,2
-0.381137697,0.603713241,1.401500347,-1.208858865,0
-0.075671073,1.537551319,-0.658382718,-0.594503696,1
-0.577228726,0.152525883,-1.551537421,2.214329943,1
-0.321752704,-0.032481036,1.912688134,-1.324845781,2
0.757176821,0.417095324,-0.984633687,0.571141242,1
1.266661253,-0.971062029,-0.113158494,-0.555273088,0
0.741319817,0.535458747,1.209010199,-1.779875108,0
2.505448905,-0.451641089,1.895148612,-0.263161272,0
-0.305632442,1.048203968,-0.838176482,-0.600338659,2
0.003060117,0.584622952,0.237829541,0.47962532,0
0.231730942,-0.927373006,1.288433623,-0.634274717,2
-0.233606961,0.201999011,-0.494964551,-1.015995431,0
-1.055324159,-0.323908853,0.211879179,1.010379313,0
-0.881960764,-1.442714786,0.480063618,1.383194515,2
0.709932748,0.638543317,1.69762378,0.332081461,0
-0.320783862,-1.362043371,-0.6838489,-0.009159039,2
1.926285855,0.081277168,1.178843444,-0.435077242,0
-1.329007637,-0.742328013,0.526981391,0.00756018,2
0.181253948,-0.352453732,2.148296864,-0.093903569,0
-0.401209207,0.709599479,0.928015659,0.208491971,0
0.018252461,1.230460048,0.527480833,0.445838875,0
-0.720455071,0.411357631,0.410383277,1.21466678,0
0.405824087,0.016374242,-0.986942737,-2.255791331,2
0.173947208,-0.618175042,-1.619173057,0.629739514,2
0.556874722,1.86404853,-2.14143088,-0.699600809,1
1.454826174,-1.636403019,1.935861026,0.135855902,0
-0.198059763,-0.436263032,1.048116759,-1.068520754,0
-0.384181666,-0.762133449,2.585975176,0.419050735,0
1.137776781,-1.421349945,1.752291909,-2.508957178,0
-0.459031673,0.581723365,0.218718266,-0.166814741,0
-0.978023024,-1.497232394,0.726511622,0.693706113,2
-0.790017097,0.69281521,-0.283706728,1.190474985,2
0.211209399,-0.339530157,0.960932179,0.646904523,0
-1.327798673,-0.288532901,1.515413815,1.146487159,0
-1.167757416,1.27468385,-1.135635905,0.509295324,1
1.617044925,-0.770424799,1.14336153,0.184858654,0
-1.970308581,-2.202913353,-0.22056594,0.246906063,2
-1.08869341,0.56147263,0.56285448,-0.13774106,2
-1.174202296,-0.355934917,1.647877606,0.06832213,0
2.305946586,-1.399342166,0.796430367,1.66398628,0
0.859630787,-0.982019497,-0.686732396,0.384966416,2
1.120936512,1.569628587,-0.067446559,1.193611755,1
0.902091312,0.207488798,0.445677907,0.423507874,0
-1.124121859,0.10254144,-1.68727908,0.831211103,2
0.327170553,-1.121134013,1.380138939,2.03721064,0
0.510535378,0.201738655,0.530369189,-0.119558757,0
0.9057176,2.345624162,-1.400071234,-0.103812484,1
1.592024899,-0.587737969,-1.443200794,0.638186999,2
0.663597869,0.204797877,0.409140923,1.414840663,0
-0.111847104,-0.452690149,-1.167865307,-0.328375259,2
0.566602148,0.6443105,0.146475612,0.523323783,0
-0.309509886,0.192004237,0.277515859,0.320187855,0
-0.377423401,3.157771283,0.906787273,0.413147476,1
-0.451218827,-0.130800594,0.292828844,-1.880435544,0
-0.636882389,0.207139437,-0.239273147,1.478121226,0
-0.75134547,1.520091741,0.131119325,0.884842583,2
-0.693804418,-0.099314338,-0.272426901,-1.954593004,2
0.881062187,0.540589542,0.619083169,-0.375508981,0
1.269255672,-0.497317146,0.294082039,0.163334681,2
0.971412358,-1.295258621,-1.187553167,0.578909818,2
-0.455171784,1.015627884,0.187459382,0.052457387,2
-0.375108995,1.568518985,-0.788047623,0.656929066,2
-1.377295489,-0.343335176,1.142207393,1.157244548,0
-0.734671094,0.955935822,1.183549103,-1.164663349,0
0.225256682,0.629360633,-0.299069085,0.67929382,0
-2.114693599,-0.423901072,0.063232147,-0.27583996,0
-1.815648976,-0.514088804,0.897655772,1.256197439,2
-0.815909535,-1.153706324,0.496634615,0.635100012,2
-2.014063274,-0.866884585,-0.02968879,0.487218195,2
0.144253522,0.330783807,0.084865458,0.685619374,2
0.06573766,-0.268368799,0.081291425,0.484591379,2
0.380826418,1.342721861,0.265163923,-0.64899852,1
-1.366198338,-1.081413381,0.335847265,0.516396668,0
-0.382817481,-0.606083832,-0.486676323,0.943597776,2
-0.01912218,-0.545961927,-1.34964967,1.420184939,2
-0.706669104,0.719599498,-0.070223621,-0.287109505,2
-0.74149825,-0.34375652,0.121461064,-0.499451193,2
1.869066504,-0.754298133,-1.665125296,-2.001740167,2
-0.66316459,0.207860501,0.132597672,-1.603216847,0
0.29593324,0.135428835,-0.425817998,-1.657143585,2
1.271899545,0.27798244,-0.847473891,0.044552166,1
1.057960714,0.081844335,-1.768156912,-0.30067436,2
-0.333047621,-0.275895721,-1.224402207,0.566540987,2
-2.156445377,-0.371257371,0.981149716,-0.386929447,2
0.428967949,0.338758162,-0.128398266,-0.068286208,0
-0.302269392,0.530867162,-0.93583123,-1.075893829,0
2.045654548,0.530342902,0.304492202,-1.05751467,2
-0.116571346,0.214168941,-0.976620316,0.160268857,2
-0.765611157,0.734106336,-1.537707809,0.564776264,2
-0.879643676,-0.820328461,-0.223025681,0.28203621,2
0.43356246,1.762979653,-0.507716769,-1.715179971,1
1.683314576,0.392768363,-1.087748675,-0.123892363,1
0.642855494,-1.351290403,-0.300128787,-1.004337826,2
-0.366341677,0.176762103,0.022350555,-0.986659028,2
-0.048765652,-0.988529008,2.240926556,0.476430167,0
1.415204527,1.841815609,-0.145349422,0.347397486,1
-0.147192751,-0.199062554,0.184827034,0.332760479,2
0.237642656,-1.210742627,-0.938467106,-0.546407619,2
1.05077429,-1.162938987,-0.357415048,0.953009498,2
0.46041565,-0.139542043,0.256783257,-0.228472544,2
-1.545056407,-0.363312008,0.296572677,0.533695248,2
-0.391024667,1.479481762,-0.659023827,1.328646412,1
-0.91345858,0.307039237,-0.051235836,0.625584594,0
-0.307246226,1.369094583,-0.098720894,0.826422324,1
1.666663259,-0.678334629,-0.614143531,1.524517181,2
1.601074306,0.89184058,-0.154649707,-1.813293472,1
0.101630054,1.167217733,1.588447176,-0.684987179,0
0.765402156,1.073412702,0.498689912,-1.942497691,0
-1.155707575,-0.202605773,0.980004236,0.305150836,2
0.341753921,-1.29832594,-2.520847007,0.148808762,2
-0.976945739,-1.70062725,-0.734743213,-0.194491485,2
0.188631082,1.608067247,-1.035604056,0.881058892,1
0.694669124,-0.436514863,1.071680374,0.295224758,0
-0.012024029,-0.239555859,0.489178351,-1.179776749,0
0.395307253,0.033023307,1.346941244,0.774022774,0
0.216689097,0.295665551,0.403299604,-1.825657996,0
-1.484439068,1.278280947,-0.06084952,-0.19334095,2
0.422324797,-1.128634514,-0.070905363,-0.335166973,0
-0.690276233,-0.183540322,-0.114950931,-1.482231424,2
-0.102103059,0.037553077,0.400641638,-0.788076254,2
-0.367074646,-0.896585541,0.573447493,1.491673859,2
0.922977565,-0.520630607,-1.597619729,1.490137522,2
1.542806774,-0.335785939,-1.154634339,-1.065682698,0
-0.107378618,1.605677958,-0.141662632,0.3023229,2
-0.404095312,2.035531457,1.992094407,-0.131111339,0
0.697238046,-0.347524943,-1.156555217,1.281238654,2
0.155511604,-1.262864754,-1.229526251,0.107229288,2
-0.341092932,1.021963155,0.733179317,1.37814268,0
-0.343191569,0.758981695,0.448078341,1.532380383,0
1.848109104,0.540017802,1.062167448,-0.323514947,0
0.910944404,1.612978171,0.729236949,-0.083171772,1
-2.191978656,-1.422234502,0.681634224,0.014108356,2
0.064407522,0.570945695,-0.814402821,0.570486086,2
1.220550604,2.013554295,0.244098444,0.273911087,0
-0.531411401,-0.193082074,1.050319552,-0.611001124,2
-0.001621717,-0.177168115,0.248893969,-0.391156372,0
-1.704785906,-0.247954207,-0.479968146,-0.515980989,2
0.658631953,0.232194505,0.99541519,0.575561926,0
-0.462856286,0.312822237,0.57376711,1.397844307,2
-0.541473007,-0.10200628,0.671017805,1.067997778,2
-0.063877833,-1.254022652,-0.998936376,0.272633514,2
-1.098679373,0.044569611,0.631224357,-1.151226658,2
-0.377531149,1.257613113,-0.533452446,-1.026625483,1
-0.095148123,-0.388479907,-0.216001422,0.33396515,2
-0.066112394,-1.709226399,0.391698016,-0.089203298,2
-0.939565167,-1.808295328,0.618068494,0.346527018,0
-1.529748955,1.537396731,1.414110391,-2.487456759,0
1.664192055,-0.476062558,-0.490612234,-0.282759328,0
-1.704775744,1.052547311,-1.842936906,0.247271452,2
-1.451226299,-0.924268403,1.213179188,0.53289172,0
1.202249003,1.206535723,0.269052693,-0.900160228,0
0.286386744,-0.188594829,0.938957178,-1.52977408,0
0.180871111,-0.491544414,-0.627048615,-1.768056719,2
-0.052755108,0.653478982,0.068906133,-0.132604078,2
-1.312467303,0.536389219,-1.671147165,-0.83836188,1
0.781942535,-0.065410234,-0.013503245,-1.106732988,0
-0.763465303,0.383455015,-0.991091135,1.329794365,0
-0.806519832,1.67720051,-0.435138748,-1.314878664,1
-0.475392242,-0.835870256,-1.095870811,2.768373606,2
-1.92556736,1.493709759,0.611070905,-0.766466431,0
0.673472796,-0.246918327,-1.925977818,1.787239965,2
1.495571736,1.278434958,-1.001009544,1.033189864,1
-1.866700587,-0.424598166,0.397637502,-0.462736648,0
1.143566045,0.10649398,-0.843298311,0.702030324,2
-2.521604801,0.428352914,0.391828708,0.02012113,2
-0.672393584,0.336499789,-1.566959371,0.407090383,2
-0.994856352,-0.759802132,-0.710015443,0.129998226,2
0.421247379,0.846839945,0.534347213,-1.768415426,2
0.937367414,0.830161372,0.372842249,0.220189314,2
1.923513488,-0.953040463,1.078125396,-0.086217098,0
-1.53653069,-0.28478941,-0.997264958,-0.46385443,2
-0.448908387,-0.406110357,0.096754918,-1.614749862,0
0.361914271,-0.797438117,1.07452979,0.225269722,2
1.41069232,-0.309710812,-0.574486705,0.871702586,2
-0.18733031,1.391457967,-0.21224431,0.032773638,1
-0.934593895,0.077585389,1.396760177,0.444968315,0
-0.161767281,0.330867028,0.749766628,0.609238831,0
0.324781594,0.479939741,-1.007194988,0.168230541,0
0.48253371,0.660343055,0.747546126,-0.395046852,0
1.423953846,1.413769648,-0.029172699,0.139319631,1
-1.500802015,-0.323075743,1.335570456,0.975200542,0
-1.505832405,-0.049910233,-0.589915396,0.331038903,0
-1.025723395,-2.064865278,1.221804685,-0.399770511,2
-0.002238116,-1.067433933,-1.259064911,-1.005315126,2
0.366606247,-0.795717664,1.746490632,1.027151036,0
-0.119658902,1.514280736,-0.218005631,-0.031261414,1
0.701823041,0.636908079,-0.475125278,-0.532993719,2
0.715236584,-0.393351125,-1.58718807,-0.207316096,2
1.805416846,-1.197957962,-0.426571253,-0.389403562,2
-0.0349415,-0.907326559,0.558695283,-0.40463852,0
-0.892773307,1.734041954,0.384209222,0.107760055,0
0.292148842,0.280235946,0.292168828,0.11484509,2
0.023104346,-0.977938836,-0.612422891,-1.979018693,2
0.862754592,-0.830070495,-0.281844849,-0.636876474,2
-1.419877164,0.114476059,-0.108527843,0.826838631,2
-1.758208877,-0.251117835,-0.972162218,0.079579547,2
-1.739425244,-0.800222735,-0.552692954,-0.381631095,2
-0.173544418,0.415802726,-0.625773044,0.229924345,2
-0.73229955,0.78135812,0.052372769,1.04546024,0
0.381244655,-0.040606232,-0.096212262,0.258930428,2
-1.249564912,1.433633609,-1.859663041,-0.68481211,1
0.412355969,1.576172528,-1.858291488,-0.507694128,1
0.031621974,0.271683585,1.590795742,0.120634761,0
0.583837082,-0.435248197,-1.408960747,0.275002298,2
1.295207073,-0.162062102,1.195177412,-0.480214434,0
0.209348857,-0.045044118,-0.432659513,0.392456018,0
-1.209435329,1.242826893,0.727167989,0.065891609,2
-0.267765519,1.32270322,0.175574085,-1.02475075,2
0.990710847,-0.121021031,0.72717126,-0.403703434,2
-2.391078565,-1.019801334,0.979259744,-0.249655538,0
-1.346785662,1.847866996,1.190529644,-0.200685218,0
1.029604361,1.98247045,0.953760256,2.171802667,0
-0.81938683,-1.188941118,0.44176065,0.17560355,2
0.809258628,1.232328605,-1.525662409,-0.596972028,2
-0.467738684,-0.798206076,1.018537428,-1.28950007,0
0.328644026,-0.573819914,0.783155656,-0.568876975,2
-0.125746297,0.671270137,0.746023953,-0.627540003,0
0.360755755,0.072288347,0.555826028,-0.226527472,0
2.008473011,-1.472354062,0.733950478,-0.574601858,0
-0.317102833,-0.803434274,0.57122421,1.390643596,2
0.103381996,-0.986440499,0.516825266,2.156349632,0
-0.375983579,-0.561089131,-0.489414234,-2.745299554,2
-0.845552176,-1.610263119,0.75318995,-1.082017785,0
1.466442391,-1.409215798,-1.532598235,0.26930619,2
-1.574341718,0.407689737,0.58099954,-2.059160484,2
0.87660588,-0.311785573,1.252346362,1.136455574,0
-0.45144539,-0.972827893,-0.037563509,0.56975892,2
-2.197501005,1.268713895,0.190223222,-0.379624497,2
1.524638596,-2.801911569,0.43426365,-1.426649211,2
0.127927202,0.635726526,-0.499247614,-1.873240112,0
0.406847635,1.015392329,-1.1718313,1.027060427,1
0.362449882,-0.509893953,0.182170628,0.891877635,0
-0.679905897,0.184962587,2.401583661,-0.863189712,2
2.004423304,-0.097311151,-0.298152526,-0.692065199,2
-1.406719433,-0.076239017,1.496880274,-0.611085062,0
-1.701140474,0.374062088,0.264481685,0.06370236,0
-0.292757919,0.501900234,-0.028816602,0.314971872,2
1.123427287,0.676994097,0.192861843,1.518422031,2
1.304962689,0.606942608,-1.841919079,1.304834763,2
-0.051954771,0.281348347,-0.344983162,0.22702886,0
1.274272259,-0.113588114,-0.382583843,-0.924925816,2
0.1871071,0.388424614,-1.027251888,-1.601181199,2
1.484641862,-1.026353622,1.589441284,0.283911059,0
-0.397548697,-1.384518019,0.987728516,-0.775606361,0
0.99192631,-1.882983447,-1.523597811,-0.018134244,2
0.484734648,-0.301798493,2.530369669,-0.227892559,0
-0.796986669,0.123906817,0.614961232,1.203578055,0
-0.245995338,0.446703611,0.587057535,0.006548658,2
-0.808963893,1.557905432,0.992628103,-1.344927787,0
-1.04692175,0.677969971,-1.284727766,-0.331024334,2
-0.066165935,0.258887516,-1.065802711,0.594854373,2
-0.324619674,0.237731728,0.103078222,0.023980019,0
-0.299549411,0.002183591,-1.375085233,-0.462532966,2
-1.277436604,1.156581652,1.269613263,-1.245150576,0
-0.143581589,0.418514559,-0.496651052,0.923044827,2
-0.814153257,-1.165202,-1.460302435,0.187941776,2
0.650965679,-0.117981095,-1.156996456,-0.682074798,2
-0.484628565,0.143417631,-1.075650484,0.336583045,2
1.046712714,0.773557706,-0.495705947,-0.126664027,1
-1.419433197,-0.85744243,0.198217328,0.325259498,2
-0.301733054,0.933066606,0.063541905,0.703253828,0
-3.922400252,0.283788028,-1.424765654,-0.212451703,2
1.587400602,0.399996553,0.165859027,0.836991155,2
-0.457676993,1.07147593,-1.109750128,0.323247188,1
0.203943858,0.192989642,1.676454962,-1.564973893,0
0.822682427,0.335317256,0.180305051,-0.956135703,0
1.245041008,-0.051509194,0.375359696,-0.115188329,0
0.933810426,0.503232385,2.305636837,-1.01558138,0
-1.311543966,0.157346568,0.976506589,-2.072135116,0
-0.563209734,-0.701957298,0.385212652,1.120685706,2
0.205486428,0.114308753,0.001803506,-1.089342638,2
0.295195368,0.39488149,-0.806509629,-0.459220398,2
-1.534124693,-1.688034325,-0.600747931,0.522520766,2
-1.018805198,-0.814685653,-0.455342423,-0.353858963,2
1.054620628,1.024774112,1.168580364,-0.998820869,0
-1.106870292,1.334506133,-0.547191789,-1.251356182,1
-0.238605532,0.268413274,0.250951021,-0.828180564,2
-0.639193534,-0.156276337,0.686774071,-0.641821404,0
0.59166805,-0.857733177,-0.384792024,0.555742178,2
0.605404505,0.472639763,0.530801584,-1.073190274,0
-0.029766488,0.32158454,0.116508052,0.379699677,0
0.058608917,-1.227828566,-0.319907278,1.390833548,2
-0.020921037,1.896123276,-1.360834978,-1.109455555,2
0.045960936,-0.242583036,-1.199204325,0.447696266,2
-1.094494361,-0.140275586,-0.335515832,0.255977146,0
1.251947455,0.915823782,-0.363175559,-0.216418712,1
-0.778308553,-0.443429418,-0.270270368,1.612868371,2
0.934654707,0.369925613,-1.117327009,-0.041491105,2
-1.258264629,0.636553207,2.322609225,1.061816646,0
0.21833875,0.967931949,-0.717853214,0.795863812,2
0.289911174,1.31600742,-0.538784838,-0.187057516,1
-1.029610971,0.226931944,-1.718930413,1.046954534,2
-0.520892904,-0.834373612,-0.23457903,0.688259711,2
-0.705537947,-0.846039673,0.656898706,-0.722347405,0
0.123754643,0.312062132,0.85827043,-1.262962937,0
-0.567447281,1.801528408,2.0221741,1.831177136,0
-1.782115082,-2.343039102,-0.614038162,-0.19807363,2
0.86780546,0.227405079,-0.889844771,-0.960779558,2
0.697050979,0.391881262,-1.03459796,0.650667629,2
-1.070666406,-0.78432097,0.688495975,-0.234507535,2
